Date,APA,AXP,BAC,C,CMS,COF,CSCO,DAL,DUK,EQIX,F,GE,GS,IBM,JPM,KEY,KR,MS,NFLX,PFE,PNC,PRU,REGN,SCHW,TFC,USB,WFC,WMT,XOM
2025-01-17,23.753219604492188,311.5257873535156,46.23820495605469,78.8096923828125,67.04530334472656,190.40321350097656,59.830543518066406,65.65998840332031,108.25801086425781,910.8538208007812,9.716076850891113,182.51043701171875,622.8515014648438,221.826171875,257.573486328125,18.079063415527344,58.07544708251953,135.8685302734375,858.0999755859375,25.3879451751709,196.4956817626953,117.5698471069336,680.7052612304688,75.91336822509766,46.497352600097656,47.78782653808594,76.28282165527344,91.46707153320312,111.32423400878906
2025-01-21,23.071775436401367,316.8979797363281,46.36738967895508,80.46490478515625,67.261962890625,192.63656616210938,60.625240325927734,68.17385864257812,109.75415802001953,929.1685791015625,9.954684257507324,187.15179443359375,631.6080322265625,221.30316162109375,261.4197692871094,17.427030563354492,58.752132415771484,135.3068084716797,869.6799926757812,25.716154098510742,196.51548767089844,118.8145980834961,686.917236328125,80.40399169921875,46.731544494628906,48.73646926879883,77.04485321044922,92.60120391845703,110.48177337646484
2025-01-22,22.983226776123047,321.1837158203125,45.502845764160156,80.48461151123047,65.5877914428711,200.33364868164062,61.22126007080078,67.61521911621094,107.8220443725586,920.4439086914062,9.572912216186523,188.01019287109375,629.6079711914062,220.31634521484375,261.2309265136719,17.091135025024414,58.47349548339844,134.0256805419922,953.989990234375,25.108001708984375,194.2787628173828,115.929931640625,679.1572875976562,80.07612609863281,45.87282943725586,48.05463409423828,76.7380599975586,92.75043487548828,108.55896759033203
2025-01-23,23.130807876586914,324.791748046875,46.099082946777344,80.77033233642578,64.85904693603516,203.42445373535156,61.81727981567383,67.28601837158203,108.33727264404297,936.0626831054688,9.69698715209961,200.42709350585938,636.3446044921875,223.0596923828125,264.3219299316406,17.259082794189453,58.284420013427734,135.79954528808594,984.8599853515625,25.523090362548828,195.61485290527344,115.47550201416016,693.74853515625,81.5465087890625,45.628875732421875,47.856998443603516,76.62920379638672,93.32744598388672,109.17347717285156
2025-01-24,22.943870544433594,320.2767333984375,46.228267669677734,80.27771759033203,64.81964874267578,202.92593383789062,61.81727981567383,67.01667785644531,108.85250854492188,935.9830932617188,9.65881061553955,196.38461303710938,633.7574462890625,221.83604431152344,263.21868896484375,17.466548919677734,58.413787841796875,135.81927490234375,977.5900268554688,25.601593017578125,197.47549438476562,115.89041900634766,674.9226684570312,81.29814147949219,45.86307144165039,48.48942565917969,76.52033996582031,94.27256774902344,107.69668579101562
2025-01-27,23.00290298461914,315.373046875,46.79469299316406,79.8737564086914,66.16883087158203,201.90895080566406,58.688175201416016,67.60523986816406,111.58719635009766,895.4439086914062,9.906962394714355,194.098876953125,630.1553344726562,221.17489624023438,264.2225341796875,17.44679069519043,60.18510818481445,134.66622924804688,971.8900146484375,26.357179641723633,200.8009033203125,119.06156921386719,683.8312377929688,81.99359130859375,46.458316802978516,48.9538688659668,77.13392639160156,96.89897918701172,109.19329833984375
2025-01-28,22.96354866027832,315.990966796875,46.546260833740234,78.76043701171875,64.61284637451172,202.51715087890625,59.035850524902344,67.48553466796875,110.2892074584961,902.1192016601562,9.620634078979492,194.0689239501953,634.6529541015625,222.68470764160156,265.504638671875,17.43691062927246,60.075645446777344,136.52880859375,971.8300170898438,26.249237060546875,199.6429443359375,119.71358489990234,685.4491577148438,81.16898345947266,46.12654113769531,47.866878509521484,77.07453918457031,96.78954315185547,107.08218383789062
2025-01-29,22.806129455566406,314.2068786621094,46.456825256347656,79.44024658203125,64.7704086303711,203.3048095703125,59.15505599975586,68.26364135742188,109.60553741455078,903.5318603515625,9.744709014892578,198.73025512695312,634.2350463867188,225.6155548095703,264.9480285644531,17.456668853759766,60.76228332519531,136.6963348388672,978.1500244140625,26.121671676635742,200.09820556640625,120.84967041015625,686.3880004882812,81.52664184570312,46.29242706298828,47.09611129760742,77.55948638916016,96.99846649169922,107.70659637451172
2025-01-30,22.61919403076172,317.8946533203125,46.4270133972168,80.652099609375,65.1938705444336,204.0126953125,60.06895446777344,68.4032974243164,111.23049926757812,917.3599853515625,9.69698715209961,205.18824768066406,642.5139770507812,254.86473083496094,266.58795166015625,17.81232452392578,60.74237823486328,137.90847778320312,973.239990234375,26.40624237060547,199.98934936523438,120.40511322021484,682.203369140625,83.05663299560547,46.858402252197266,47.43208694458008,78.00482177734375,98.14254760742188,108.59861755371094
2025-01-31,21.576290130615234,316.3996276855469,46.009647369384766,80.22844696044922,64.99691009521484,203.10540771484375,60.198089599609375,67.10646057128906,110.96296691894531,908.9337768554688,9.620634078979492,203.19195556640625,637.2401733398438,252.32862854003906,265.66363525390625,17.76292610168457,61.33945083618164,137.328125,976.760009765625,26.023544311523438,198.88087463378906,119.29866790771484,672.1162719726562,82.18235778808594,46.468074798583984,47.21468734741211,77.98503112792969,97.65507507324219,105.8829116821289
2025-02-03,21.123708724975586,315.482666015625,45.92021179199219,78.97844696044922,65.46961975097656,200.31370544433594,60.63517379760742,66.3183822631836,112.16187286376953,910.266845703125,9.439292907714844,203.73094177246094,629.249755859375,257.2923278808594,265.1766357421875,17.259082794189453,63.02121353149414,136.06825256347656,978.9400024414062,25.70953369140625,195.60496520996094,117.45130157470703,665.994140625,82.212158203125,45.755733489990234,46.31545639038086,77.33185577392578,99.0279769897461,106.1406021118164
2025-02-04,22.028871536254883,314.78497314453125,46.417076110839844,77.85741424560547,65.17417907714844,199.5260467529297,60.93318557739258,68.89210510253906,111.39894104003906,919.4988403320312,9.69698715209961,201.8045196533203,631.0508422851562,260.97314453125,266.2997131347656,17.73328971862793,63.66804504394531,135.6813507080078,994.8699951171875,25.385711669921875,196.93115234375,116.52266693115234,696.1553955078125,81.26834106445312,46.233882904052734,46.88859558105469,78.64810180664062,100.25164031982422,108.98516082763672
2025-02-05,21.83209800720215,319.46942138671875,46.81456756591797,78.82962799072266,66.09989166259766,203.17518615722656,62.155025482177734,68.89210510253906,112.81582641601562,931.6556396484375,9.553823471069336,204.2000732421875,642.2652587890625,259.8283996582031,268.77447509765625,17.634496688842773,65.10102081298828,137.8241424560547,1011.1099853515625,25.94504165649414,196.8420867919922,112.67974090576172,715.8001098632812,81.33787536621094,46.51686477661133,46.81942367553711,79.22210693359375,101.93295288085938,108.90586853027344
2025-02-06,21.29096794128418,319.0906677246094,47.440616607666016,81.67686462402344,67.29150390625,206.02670288085938,61.857017517089844,67.75487518310547,113.46976470947266,933.4861450195312,8.83800220489502,205.6773223876953,654.97216796875,250.0984344482422,275.2048645019531,17.73328971862793,64.59351348876953,139.95704650878906,1015.6799926757812,25.346460342407227,200.3456268310547,112.14627838134766,721.143310546875,83.09637451171875,46.98525619506836,47.17516326904297,80.57792663574219,102.3209457397461,107.46871948242188
2025-02-07,21.320484161376953,315.72186279296875,47.10274887084961,81.07170867919922,67.65586853027344,202.6068878173828,61.857017517089844,67.9743423461914,113.93545532226562,928.4423828125,8.818913459777832,204.89877319335938,652.6636962890625,249.01292419433594,274.1116027832031,17.624616622924805,64.68306732177734,138.8657989501953,1013.9299926757812,25.25814437866211,198.6532440185547,111.45475006103516,709.0888061523438,82.63936614990234,46.5266227722168,46.67119598388672,80.22984313964844,100.62969207763672,107.92464447021484
2025-02-10,22.61919403076172,309.2333984375,46.377323150634766,80.08956146240234,68.12858581542969,198.1999969482422,62.393436431884766,66.02909088134766,114.53986358642578,938.2612915039062,8.818913459777832,204.83888244628906,647.3201904296875,247.62220764160156,269.3807373046875,17.298601150512695,64.96170043945312,136.217041015625,1027.5999755859375,25.385711669921875,195.24867248535156,110.73358154296875,689.4739990234375,80.64242553710938,46.00944519042969,46.325340270996094,78.66841125488281,102.39058685302734,109.9862060546875
2025-02-11,22.934032440185547,308.5456848144531,46.49657440185547,80.46654510498047,68.39447021484375,198.68853759765625,62.01595687866211,64.59259033203125,115.619873046875,938.7587280273438,8.790281295776367,208.4322052001953,644.04638671875,253.01629638671875,273.3065490722656,17.347997665405273,64.73282623291016,136.69322204589844,1008.0800170898438,25.05207633972168,197.16868591308594,110.28903198242188,664.60595703125,82.65923309326172,46.19485092163086,47.026939392089844,79.20545959472656,101.94290161132812,110.68000030517578
2025-02-12,22.00919532775879,305.38616943359375,45.92021179199219,80.6252670288086,68.49295806884766,195.9566650390625,62.115291595458984,66.16874694824219,115.30281066894531,930.3623657226562,8.809369087219238,209.25067138671875,645.7977294921875,254.11895751953125,273.7637634277344,17.387514114379883,65.47917175292969,136.01864624023438,1027.31005859375,24.99319839477539,193.57606506347656,109.46907043457031,663.0079956054688,81.74520874023438,45.25807189941406,46.928123474121094,78.81758880615234,103.07703399658203,107.3499984741211
2025-02-13,22.12725830078125,306.4825439453125,46.039459228515625,81.44868469238281,68.75885009765625,196.72439575195312,63.416603088378906,63.90426254272461,112.90499114990234,918.2254638671875,8.923901557922363,207.97305297851562,645.7479858398438,257.47662353515625,274.62841796875,17.268962860107422,65.30999755859375,135.75079345703125,1043.68994140625,25.160017013549805,193.41770935058594,110.55577087402344,673.4046630859375,81.03982543945312,45.33613586425781,46.82930374145508,78.41976928710938,104.50962829589844,108.12999725341797
2025-02-14,22.766773223876953,310.0108337402344,46.66550827026367,83.93877410888672,68.29534912109375,201.55999755859375,64.43977355957031,65.23103332519531,111.5999984741211,928.7706298828125,9.04797649383545,207.8832244873047,657.2907104492188,259.55279541015625,274.8967590332031,17.506065368652344,65.12999725341797,137.843994140625,1058.5999755859375,25.05207633972168,191.9133758544922,110.20999908447266,672.7354736328125,80.08289337158203,46.1947021484375,47.18504333496094,79.54360961914062,103.50482940673828,108.23999786376953
2025-02-18,23.189838409423828,311.8148498535156,46.23820495605469,83.9586181640625,69.01988983154297,202.8000030517578,64.16162872314453,64.18357849121094,110.88999938964844,927.0794677734375,9.156394958496094,209.6898651123047,668.873291015625,261.33099365234375,278.2362060546875,17.743167877197266,65.26000213623047,139.58999633789062,1035.8499755859375,25.081514358520508,194.49649047851562,111.79000091552734,679.1272583007812,81.21925354003906,46.98418426513672,47.37279510498047,80.33924102783203,103.24616241455078,110.13999938964844
2025-02-19,23.209516525268555,308.89453125,45.72146224975586,83.27409362792969,69.62532806396484,209.82000732421875,64.40996551513672,64.88188171386719,111.79000091552734,934.2222900390625,9.205676078796387,210.1090850830078,664.853271484375,262.5727233886719,277.5404968261719,17.81232452392578,65.44999694824219,139.5701446533203,1043.3299560546875,25.405336380004883,192.2102813720703,111.66000366210938,684.7799682617188,81.74755859375,46.905235290527344,46.562496185302734,79.91159057617188,103.46502685546875,110.30000305175781
2025-02-20,23.239032745361328,302.85455322265625,45.01591873168945,80.69471740722656,70.17121124267578,205.3699951171875,64.24109649658203,63.59501647949219,113.16000366210938,935.38623046875,9.25495719909668,208.35235595703125,639.0910034179688,262.98992919921875,265.16668701171875,17.367755889892578,64.38999938964844,133.27069091796875,1024.5400390625,25.415149688720703,189.91416931152344,111.12999725341797,696.02001953125,81.56813049316406,46.03680419921875,46.206756591796875,78.20097351074219,96.70995330810547,112.0
2025-02-21,22.422420501708984,294.4225769042969,44.52899169921875,79.01812744140625,70.9552993774414,200.1999969482422,63.5556755065918,59.85413360595703,115.55000305175781,914.922607421875,9.146538734436035,199.45889282226562,622.5131225585938,259.7514953613281,262.62237548828125,16.725603103637695,65.05999755859375,130.64178466796875,1003.1500244140625,25.807661056518555,186.11370849609375,109.5,700.3300170898438,80.18257904052734,45.059818267822266,45.32728576660156,77.07714080810547,94.29244995117188,110.69000244140625
2025-02-24,22.501131057739258,294.5521545410156,44.18118667602539,77.91693115234375,71.58059692382812,199.9199981689453,62.82058334350586,61.34051513671875,115.91999816894531,904.307861328125,9.215532302856445,198.3409881591797,623.050537109375,260.1388854980469,259.7401123046875,16.567535400390625,64.87999725341797,128.9354705810547,988.469970703125,26.15110969543457,185.03494262695312,110.51000213623047,713.25,79.86360168457031,44.744022369384766,45.07036590576172,76.79866790771484,93.18816375732422,111.2699966430664
2025-02-25,22.019031524658203,292.369384765625,43.66444396972656,77.52010345458984,72.53341674804688,193.91000366210938,63.84375,61.6397819519043,117.29000091552734,901.969970703125,9.284525871276855,198.89993286132812,611.8759155273438,256.046142578125,255.82423400878906,16.46874237060547,65.47000122070312,128.56842041015625,977.239990234375,26.239423751831055,184.5499725341797,111.0999984741211,723.469970703125,78.74718475341797,44.556522369384766,45.36681365966797,75.5853271484375,97.18749237060547,109.7300033569336
2025-02-26,21.655000686645508,295.1202697753906,43.66444396972656,78.4427261352539,72.65251159667969,196.77000427246094,63.65501403808594,61.55000305175781,116.30999755859375,910.280029296875,9.333806991577148,201.235595703125,614.7218017578125,254.1487579345703,257.20574951171875,16.656448364257812,63.79999923706055,130.0068817138672,990.0599975585938,25.9254150390625,185.0943145751953,111.91999816894531,706.9400024414062,78.4481430053711,44.744022369384766,45.208709716796875,76.03286743164062,95.70515441894531,109.45999908447266
2025-02-27,20.09064483642578,293.2265625,43.84331512451172,78.24431610107422,71.79894256591797,196.97999572753906,63.386802673339844,59.75,115.88999938964844,910.3800048828125,9.156394958496094,201.05592346191406,605.0,251.55601501464844,257.4641418457031,16.774999618530273,63.93000030517578,128.21128845214844,963.0700073242188,25.611406326293945,186.6184539794922,112.75,702.780029296875,78.17900848388672,45.10915756225586,45.73243713378906,76.20194244384766,96.29212188720703,110.1500015258789
2025-02-28,20.366130828857422,299.96417236328125,45.81089782714844,79.31574249267578,72.5036392211914,200.5500030517578,63.684814453125,60.119998931884766,117.48999786376953,904.6199951171875,9.4126558303833,206.59561157226562,622.2899780273438,250.771240234375,263.02984619140625,17.11089515686035,64.81999969482422,132.05047607421875,980.5599975585938,25.93522834777832,189.94384765625,115.0999984741211,698.739990234375,79.2754898071289,45.740745544433594,46.3451042175293,77.89266204833984,98.1027603149414,111.33000183105469
2025-03-03,18.5853214263916,294.51226806640625,45.274288177490234,76.55780029296875,73.5060806274414,196.17999267578125,63.058990478515625,58.45000076293945,118.66999816894531,910.5800170898438,9.25495719909668,201.58494567871094,605.260009765625,248.53611755371094,259.0245361328125,16.774999618530273,62.88999938964844,128.1021728515625,973.7000122070312,25.75859832763672,187.53887939453125,113.4800033569336,684.8699951171875,77.87000274658203,44.83283996582031,45.69291305541992,76.60970306396484,97.08799743652344,107.76000213623047
2025-03-04,18.270483016967773,282.53204345703125,42.402408599853516,71.77603912353516,72.32498168945312,184.89999389648438,62.840450286865234,54.689998626708984,116.41000366210938,910.0399780273438,8.988840103149414,198.40086364746094,581.1400146484375,251.53616333007812,248.718017578125,16.239999771118164,63.18000030517578,120.75114440917969,972.5800170898438,25.26795768737793,178.59194946289062,109.58999633789062,675.489990234375,74.90950775146484,43.184791564941406,44.08219528198242,72.90005493164062,94.48147583007812,107.54000091552734
2025-03-05,18.240968704223633,283.23968505859375,42.02479553222656,72.38119506835938,71.8386459350586,185.9499969482422,63.53580856323242,56.77000045776367,115.2300033569336,921.02001953125,9.51121711730957,202.12393188476562,593.0700073242188,249.68846130371094,249.99017333984375,16.260000228881836,62.529998779296875,122.76498413085938,990.9199829101562,25.45440101623535,178.61175537109375,110.69000244140625,687.1500244140625,76.49441528320312,42.5433349609375,44.141483306884766,73.75536346435547,95.48628997802734,105.44000244140625
2025-03-06,18.447580337524414,274.72796630859375,41.19999694824219,70.02008056640625,71.10417938232422,176.1300048828125,62.98945617675781,54.959999084472656,114.83999633789062,871.9000244140625,9.471792221069336,195.6859130859375,567.6699829101562,247.04603576660156,245.0307159423828,15.930000305175781,63.779998779296875,118.41985321044922,906.3599853515625,25.7487850189209,177.1370849609375,110.13999938964844,698.4400024414062,75.31819152832031,41.68477249145508,43.85491943359375,72.25360107421875,94.1531753540039,107.62000274658203
2025-03-07,18.536128997802734,272.3059997558594,41.400001525878906,69.90103149414062,72.53341674804688,173.1699981689453,63.51593780517578,53.279998779296875,116.73999786376953,859.52001953125,9.757621765136719,193.49000549316406,559.6699829101562,259.81109619140625,240.7967987060547,15.729999542236328,66.69999694824219,118.34048461914062,891.1099853515625,26.229612350463867,177.91896057128906,111.23999786376953,707.510009765625,74.39116668701172,41.63542556762695,44.190895080566406,70.66233825683594,91.24819946289062,109.0199966430664
2025-03-10,18.713226318359375,260.4553527832031,39.83000183105469,66.87522888183594,73.45645904541016,163.8699951171875,61.64841079711914,50.33000183105469,118.5,830.6300048828125,9.81675910949707,192.1199951171875,531.6599731445312,255.20175170898438,230.79840087890625,15.15999984741211,67.72000122070312,110.80097961425781,866.6799926757812,26.14129638671875,172.8120880126953,106.33999633789062,744.8300170898438,71.01201629638672,39.839351654052734,41.86869812011719,66.4156265258789,87.3682632446289,111.80000305175781
2025-03-11,18.890323638916016,254.54495239257812,39.61000061035156,66.96451568603516,71.5408935546875,165.39999389648438,60.26762390136719,46.68000030517578,117.69999694824219,836.239990234375,9.550642013549805,191.72000122070312,531.4299926757812,247.30430603027344,227.73724365234375,15.15999984741211,66.55000305175781,111.148193359375,895.0999755859375,25.503463745117188,168.30894470214844,105.58000183105469,718.1599731445312,72.23808288574219,39.385398864746094,41.06828308105469,66.91290283203125,86.9902114868164,109.16000366210938
2025-03-12,19.333065032958984,259.88720703125,39.90999984741211,67.41094207763672,70.64762115478516,170.4499969482422,60.05902099609375,45.29999923706055,116.63999938964844,854.989990234375,9.452080726623535,195.0,535.7100219726562,247.97982788085938,226.5048370361328,15.479999542236328,64.98999786376953,113.09259033203125,919.6799926757812,25.22870635986328,169.24916076660156,106.08999633789062,689.5,73.98248291015625,39.31631851196289,41.18686294555664,68.55390167236328,84.76173400878906,109.12999725341797
2025-03-13,18.7329044342041,255.58151245117188,39.66999816894531,66.6966552734375,71.3423843383789,166.1199951171875,59.27425765991211,43.91999816894531,118.20999908447266,833.9500122070312,9.392943382263184,192.4199981689453,524.8099975585938,244.17514038085938,223.81143188476562,15.149999618530273,66.0999984741211,110.79106140136719,890.1699829101562,25.120765686035156,167.10150146484375,105.04000091552734,680.6099853515625,73.2747573852539,38.96105194091797,40.43585205078125,68.08646392822266,84.0653305053711,108.66999816894531
2025-03-14,19.293710708618164,264.7510681152344,40.88999938964844,68.23435974121094,72.2257308959961,171.8699951171875,60.0987548828125,46.75,120.12000274658203,837.6799926757812,9.590066909790039,197.11000061035156,541.4099731445312,246.70828247070312,231.0170440673828,15.680000305175781,65.0999984741211,114.42192077636719,918.0,25.23851776123047,171.2087860107422,108.48999786376953,666.8699951171875,76.86323547363281,40.01698684692383,41.5228385925293,70.46342468261719,84.91095733642578,111.9000015258789
2025-03-17,19.70693588256836,263.5052185058594,41.439998626708984,69.38516235351562,72.71206665039062,165.25999450683594,60.486167907714844,46.88999938964844,120.80999755859375,857.25,9.777335166931152,202.02999877929688,551.3400268554688,251.29774475097656,232.49790954589844,15.800000190734863,66.38999938964844,117.02107238769531,950.02001953125,25.562341690063477,172.2083740234375,110.29000091552734,678.4199829101562,77.5211181640625,40.510414123535156,41.680946350097656,70.45347595214844,87.0101089477539,113.76000213623047
2025-03-18,19.844676971435547,261.8507080078125,41.650001525878906,69.66293334960938,72.95027160644531,168.77999877929688,59.900081634521484,45.91999816894531,120.76000213623047,841.260009765625,9.806902885437012,200.7899932861328,551.780029296875,245.31753540039062,233.53155517578125,15.850000381469727,65.98999786376953,117.16987609863281,929.97998046875,25.817474365234375,171.56507873535156,109.73999786376953,664.9600219726562,77.3117904663086,40.31304168701172,41.779762268066406,70.72200775146484,85.14972686767578,113.63999938964844
2025-03-19,20.474353790283203,269.75445556640625,42.209999084472656,70.87326049804688,73.15869903564453,172.60000610351562,60.71464157104492,47.75,119.30999755859375,855.3300170898438,10.023738861083984,205.57000732421875,557.3400268554688,250.62222290039062,237.64620971679688,16.049999237060547,65.4800033569336,118.89602661132812,959.489990234375,25.719345092773438,172.04013061523438,110.62000274658203,672.3599853515625,78.4780502319336,40.72752380371094,42.17502975463867,72.36300659179688,85.88592529296875,115.41000366210938
2025-03-20,20.23822593688965,269.9338684082031,42.47999954223633,71.250244140625,73.13885498046875,174.47000122070312,60.21795654296875,46.95000076293945,120.16000366210938,851.719970703125,9.866040229797363,203.92999267578125,562.6799926757812,241.71153259277344,237.54681396484375,16.09000015258789,64.72000122070312,119.51109313964844,950.8400268554688,25.699722290039062,171.62445068359375,110.77999877929688,662.6199951171875,78.31856536865234,40.78673553466797,42.105857849121094,72.12430572509766,85.36859130859375,115.9000015258789
2025-03-21,20.2775821685791,269.61492919921875,42.470001220703125,71.40897369384766,72.95027160644531,174.82000732421875,59.900081634521484,46.77000045776367,119.0999984741211,834.5900268554688,9.856184005737305,204.1300048828125,565.1400146484375,242.2578887939453,240.15078735351562,16.149999618530273,65.4000015258789,119.1837158203125,960.2899780273438,25.788036346435547,171.8223876953125,110.2699966430664,658.47998046875,78.1391372680664,40.87554931640625,42.33313751220703,72.12430572509766,85.77262115478516,115.5
2025-03-24,20.50387191772461,276.9405822753906,43.06999969482422,73.45262908935547,72.59296417236328,180.86000061035156,60.56563949584961,48.880001068115234,118.1500015258789,852.4400024414062,10.102588653564453,210.22999572753906,580.0999755859375,246.8076171875,246.5414276123047,16.56999969482422,65.4000015258789,123.28084564208984,971.989990234375,25.65065574645996,174.7222137451172,113.23999786376953,661.0,79.70411682128906,41.59595489501953,43.242252349853516,73.87471008300781,87.27897644042969,115.80000305175781
2025-03-25,20.553064346313477,278.35589599609375,43.279998779296875,73.87921905517578,71.50119018554688,182.44000244140625,60.585506439208984,48.66999816894531,116.08000183105469,841.219970703125,10.142013549804688,212.1300048828125,585.9400024414062,248.24803161621094,249.59263610839844,16.56999969482422,64.33999633789062,124.20343780517578,997.280029296875,25.071701049804688,175.05873107910156,114.36000061035156,634.1400146484375,80.49158477783203,41.44792556762695,43.18296432495117,73.83492279052734,84.5555648803711,116.58999633789062
2025-03-26,20.75967788696289,275.0867614746094,42.81999969482422,72.65897369384766,72.76168823242188,179.8300018310547,61.390132904052734,48.06999969482422,117.11000061035156,831.0499877929688,10.151869773864746,207.3699951171875,573.9199829101562,248.68511962890625,249.4932403564453,16.399999618530273,66.02999877929688,121.2273178100586,970.6500244140625,24.738065719604492,175.0983123779297,115.58999633789062,640.1400146484375,79.88353729248047,41.42818832397461,43.25213623046875,73.06912994384766,85.00447845458984,118.2699966430664
2025-03-27,20.858064651489258,271.11993408203125,42.560001373291016,71.27999877929688,72.60289001464844,178.14999389648438,60.9927864074707,46.150001525878906,117.6500015258789,825.3099975585938,9.757621765136719,205.8800048828125,558.9199829101562,244.58242797851562,246.60104370117188,16.170000076293945,66.13999938964844,118.05279541015625,976.719970703125,24.541810989379883,173.1683807373047,114.41000366210938,635.8300170898438,79.34526824951172,40.85581588745117,42.71852111816406,71.8856201171875,85.4234619140625,117.88999938964844
